Key,Source,Context,English
gunHandgunT1PistolDesc,items,Gun,A basic pistol that uses 9mm ammo.
gunHandgunT3SMG5Desc,items,Gun,This submachine gun uses 9mm ammo.
gunHandgunT2Magnum44Desc,items,Gun,The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.
gunHandgunT3DesertVultureDesc,items,Gun,This heavy pistol uses .44 Magnum ammo.
gunShotgunT1DoubleBarrelDesc,items,Gun,"A rusty old double barrel shotgun, great for close range carnage.
gunShotgunT2PumpShotgunDesc,items,Gun,A long-barreled shotgun with pump action loading .
gunShotgunT3AutoShotgunDesc,items,Gun,This semi automatic shotgun is a rare and devasting short range weapon capable of making minced meat out of anything in its path.
gunRifleT1HuntingRifleDesc,items,Gun,This common farmer's hunting rifle uses 7.62mm ammo.
gunRifleT2MarksmanRifleDesc,items,Gun,This lever action rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.
gunRifleT3SniperRifleDesc,items,Gun,"This high precision, long ranged rifle is perfect for sniping enemies at great distances.
gunMGT1AK47Desc,items,Gun,This badass AK-47 Machine Gun uses 7.62mm ammo.
gunMGT2TacticalARDesc,items,Gun,This Tactical Assault Rifle uses 7.62mm ammo.
gunMGT3M60Desc,items,Gun,Machine guns are somewhat cumbersome to use but excel at automatic fire. This one uses 7.62mm ammo.
gunExplosivesT3RocketLauncherDesc,items,Gun,A Rocket Launcher shoots rocket propelled grenades.
gunBowT1WoodenBowDesc,items,Gun,Good for hunting and killing zombies. Uses arrows for ammunition.\nHold reload to use alternate ammo.
gunBowT3CompoundBowDesc,items,Gun,A compound bow does more damage and arrows fly straighter which makes it easier to aim.
gunBowT1IronCrossbowDesc,items,Gun,A crossbow is slow to reload but does more damage than a bow.\nThis weapon can be fired underwater.\nHold reload to use alternate ammo.
gunBowT3CompoundCrossbowDesc,items,Gun,A compound crossbow does more damage than a compound bow.
gunBotT2JunkTurretDesc,items,Gun,This contraption can be fired and reloaded like a gun. It uses Robotic Turret Ammo for ammunition.\nYou can also deploy it on the ground using the Secondary action.

meleeToolPickT1IronPickaxeDesc,items,Tool,"The iron pickaxe is great for breaking stone and harvesting minerals."
meleeToolPickT2SteelPickaxeDesc,items,Tool,"The steel pickaxe is best for breaking stone and harvesting minerals."
meleeToolShovelT1IronShovelDesc,items,Tool,"The iron shovel is great for digging through earth, sand or snow."
meleeToolSalvageT1WrenchDesc,items,Tool,"Great for disassembling mechanical devices like cars, air conditioners and more."

meleeToolFarmT1IronHoe,"The iron hoe is great for farming.\n\nScrap to Iron Hoe parts."

FuriousRamsayArmorClothHatDesc,items,Clothes,"This light armor won't encumber you and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Padded Hood parts."
FuriousRamsayArmorClothJacketDesc,items,Clothes,"This light armor won't encumber you and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Padded Chest Armor parts."
FuriousRamsayArmorClothGlovesDesc,items,Clothes,"This light armor won't encumber you and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Padded Glove parts."
FuriousRamsayArmorClothPantsDesc,items,Clothes,"This light armor won't encumber you and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Padded Leg Armor parts."
FuriousRamsayArmorClothBootsDesc,items,Clothes,"This light armor won't encumber you and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Padded Boot parts."

FuriousRamsayArmorLeatherHoodDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Leather Hood parts."
FuriousRamsayArmorLeatherChestDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Leather Chest Armor parts."
FuriousRamsayArmorLeatherGlovesDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Leather Glove parts."
FuriousRamsayArmorLeatherPantsDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Leather Leg Armor parts."
FuriousRamsayArmorLeatherBootsDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Leather Boot parts."

FuriousRamsayArmorScrapHelmetDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Scrap Helmet parts."
FuriousRamsayArmorScrapChestDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Scrap Chest Armor parts."
FuriousRamsayArmorScrapGlovesDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Scrap Glove parts."
FuriousRamsayA,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Scrap Leg Armor parts."
FuriousRamsayA,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Scrap Boot parts."

FuriousRamsayA,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Iron Helmet parts."
FuriousRamsayArmorIronChestDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Iron Chest Armor parts."
FuriousRamsayArmorIronGlovesDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Iron Glove parts."
FuriousRamsayArmorIronLegsDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Iron Leg Armor parts."
FuriousRamsayArmorIronBootsDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Iron Boot parts."

FuriousRamsayArmorSteelHelmetDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Steel Helmet parts."
FuriousRamsayArmorSteelChestDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Steel Chest Armor parts."
FuriousRamsayArmorSteelGlovesDesc,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Steel Glove parts."
FuriousRamsayA,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Steel Leg Armor parts."
FuriousRamsayA,items,Clothes,"Heavy armor will encumber you but provides good protection against damage.\nIt will not protect you from the weather.\n\nScrap to Steel Boot parts."

FuriousRamsayArmorMilitaryHelmetDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Military Helmet parts."
FuriousRamsayArmorMilitaryVestDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Military Vest parts."
FuriousRamsayArmorMilitaryGlovesDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Military Gloves parts."
FuriousRamsayArmorMilitaryLegsDesc,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Military Legs parts."
FuriousRamsayA,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Military Boots parts."
FuriousRamsayA,items,Clothes,"Light armor will encumber you a little and provides some protection against damage.\nIt will not protect you from the weather.\n\nScrap to Military Stealth Boots parts."

cntBarrelGasOld,blocks,Block,Empty Rusty Barrel
cntBarrelGasOldDesc,blocks,Block,"This Rusty Barrel could be useful in making a Furnace."

tableSaw,blocks,Block,Broken Table Saw
tableSawDesc,blocks,Block,"You can probably salvage the blade from this table saw using your toolbox."

plantedAloe3Harvest,blocks,Farming,Aloe Vera Plant
plantedBlueberry3Harvest,blocks,Farming,Blueberry Plant
plantedChrysanthemum3Harvest,blocks,Farming,Chrysanthemum Flower
plantedCoffee3Harvest,blocks,Farming,Coffee Plant
plantedCorn3Harvest,blocks,Farming,Corn Plant
plantedCotton3Harvest,blocks,Farming,Cotton Plant
plantedGoldenrod3Harvest,blocks,Farming,Goldenrod Flower
plantedGraceCorn3Harvest,blocks,Farming,Super Corn Plant
plantedHop3Harvest,blocks,Farming,Hop Plant
plantedMushroom3Harvest,blocks,Farming,Mushrooms
plantedPotato3Harvest,blocks,Farming,Potato Plant
plantedPumpkin3Harvest,blocks,Farming,Pumpkin Plant
plantedSnowberry3Harvest,blocks,Farming,Snowberry Plant
plantedYucca3Harvest,blocks,Farming,Yucca Plant

lblCategoryMissions,UI,Tooltip,Missions

FuriousRamsaySpawnMedicalDroid,blocks,Block,Medical Droid Trader
FuriousRamsaySpawnMedicalDroidDesc,blocks,Block,"This Medical Droid will supply you will common medical items"

cntGasGrillOpen,blocks,Container,Gas Grill

resourceRepairKit,items,Item,Vehicle Repair Kit
resourceRepairKitDesc,items,Item,"Vehicle Repair Kits are used to help restore your existing vehicle's durability."

FuriousRamsayBirdNest,blocks,Block,Bird Nest
FuriousRamsayBirdNestEggs,blocks,Block,Bird Nest
FuriousRamsayBirdNestFeathers,blocks,Block,Bird Nest

drinkJarYuccaJuiceSchematic,items,Item,Yucca Juice Schematic

FuriousRamsayBeeWax,items,Item,Beeswax
FuriousRamsayBeeWaxDesc,items,Item,"Bees are amazing.\n\nYou can use this wax to make yourself some candles."
foodHoney,items,Item,Honeycomb

FuriousRamsayCornFlour,items,Item,"Corn Flour"
FuriousRamsayCornFlourDesc,items,Item,"Corn Flour isn't your first choice, but will be useful when alternatives aren't available."

resourceRepairKit,items,Items,Vehicle Repair Kit
resourceRepairKitDesc,items,Items,"This kit will repair owned vehicles"
FuriousRamsayGunRepairKit,items,Items,Firearm Repair Kit
FuriousRamsayGunRepairKitDesc,items,Items,"This kit will repair firearms"
FuriousRamsayElectricalRepairKit,items,Items,Electrical Repair Kit
FuriousRamsayElectricalRepairKitDesc,items,Items,"This kit will repair electronics, such as drones and deployable turrets"
FuriousRamsayRepairKit,items,Items,Repair Kit
FuriousRamsayRepairKitDesc,items,Items,"This kit will repair advanced melee weapons and tools"



